participant,emotion,filename,full_path,relative_path,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,zcr,rms,spec_centroid,f0_mean,jitter,shimmer
Participant 1,1. Neutral,5.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\1. Neutral\5.1.mp3,Participant 1\1. Neutral\5.1.mp3,-358.5155944824219,126.48649597167967,-3.4040205478668213,6.585714340209961,13.977554321289062,16.56170082092285,-4.095105648040772,2.4870431423187256,-8.373492240905762,6.041864395141602,-4.964014053344727,-15.057652473449709,7.734437942504883,0.3407880365848541,0.2576688230037689,0.1950251460075378,0.2037564069032669,0.2910957932472229,0.3108827173709869,0.299041599035263,0.4419246613979339,0.4452086687088012,0.5400712490081787,0.4803413450717926,0.399397999048233,0.0771809895833333,0.033133391290903,1610.4333959499318,214.5597234603036,0.0181354675080664,0.113668086109275
Participant 1,1. Neutral,6.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\1. Neutral\6.1.mp3,Participant 1\1. Neutral\6.1.mp3,-410.946044921875,116.87699127197266,-3.10036301612854,19.53586196899414,16.63174819946289,-17.986242294311523,-20.020301818847656,17.067201614379883,4.072167873382568,-10.708450317382812,0.2662488520145416,-6.912864208221436,-3.474829196929932,0.2782093584537506,0.2203718572854995,0.2586967647075653,0.2748429179191589,0.2772448062896728,0.2504352033138275,0.2457862347364425,0.418884664773941,0.4830372333526611,0.392074704170227,0.3306718468666076,0.3348522484302521,0.0586418904049295,0.0195693802088499,1497.6538082521956,216.090384105304,0.0161828618542725,0.0899820899602257
Participant 1,1. Neutral,7.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\1. Neutral\7.1.mp3,Participant 1\1. Neutral\7.1.mp3,-351.9430236816406,115.83281707763672,6.175395011901856,25.021892547607425,-3.4495670795440674,-18.339305877685547,-14.02271842956543,6.648916721343994,-3.0147268772125244,-12.289739608764648,-3.969739198684693,-2.3260843753814697,-7.843406677246094,0.2477327734231948,0.217110589146614,0.1800173372030258,0.2442970871925354,0.3570582866668701,0.3263531327247619,0.2867706418037414,0.3682768642902374,0.4460207521915436,0.5277100801467896,0.5039594173431396,0.3684741556644439,0.0572663834951456,0.0363811515271663,1516.9129378390064,214.61941773249555,0.0178704545368654,0.0840564411968953
Participant 1,1. Neutral,8.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\1. Neutral\8.1.mp3,Participant 1\1. Neutral\8.1.mp3,-402.5401916503906,126.4112777709961,-10.896327018737791,21.195781707763672,20.002614974975582,20.56309700012207,-5.598926544189453,7.975443840026855,-7.915680885314941,-3.4678101539611816,-9.309478759765623,-16.550485610961914,-5.20834493637085,0.4450863301753998,0.3332817554473877,0.3215366899967193,0.3301961123943329,0.3372567892074585,0.4083814024925232,0.478307843208313,0.5583944320678711,0.5151787400245667,0.4769809246063232,0.4344263076782226,0.4875946342945099,0.0908629778519417,0.0135675705969333,1748.6581947633458,209.69335019063507,0.0315650150314414,0.1606024274059405
Participant 1,1. Neutral,9.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\1. Neutral\9.1.mp3,Participant 1\1. Neutral\9.1.mp3,-402.1349792480469,154.74176025390625,-2.2725887298583984,5.133513450622559,14.774516105651855,14.861108779907228,-6.769522190093994,0.173276886343956,-12.401143074035645,-6.367583751678467,-7.898272037506103,-17.826370239257812,-6.0097336769104,0.3091239631175995,0.2326415777206421,0.2409922033548355,0.206709012389183,0.2117110788822174,0.2577939927577972,0.3545737266540527,0.4398678541183471,0.4435651004314422,0.4623538851737976,0.4295732378959656,0.4338001906871795,0.0530140269886363,0.0210753809660673,1223.2926219811618,225.03853025330105,0.0239371518345645,0.1288811160265373
Participant 1,2. Happy,1.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\2. Happy\1.2.mp3,Participant 1\2. Happy\1.2.mp3,-305.94537353515625,105.87755584716795,-38.76454925537109,30.07470321655273,6.562486171722412,-12.042975425720217,-9.12620449066162,3.962587594985962,-10.774336814880373,6.29236364364624,-10.392122268676758,-7.8837432861328125,4.0603532791137695,0.346603512763977,0.4558091759681701,0.4198918044567108,0.3757053315639496,0.3695778846740722,0.3982425928115845,0.4121604263782501,0.4697755873203277,0.4081247746944427,0.3815296292304992,0.3361713290214538,0.3005234897136688,0.1048136393229166,0.0525116696953773,1790.137134300732,267.90672427142675,0.0189898024932613,0.115358595434544
Participant 1,2. Happy,10.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\2. Happy\10.2.mp3,Participant 1\2. Happy\10.2.mp3,-267.8782043457031,113.71790313720705,-31.816967010498047,21.00214385986328,-3.37290620803833,-27.09684181213379,-18.53370857238769,-3.3842501640319824,-5.695358276367188,-5.975047588348389,-9.092164993286133,-7.961251258850098,-8.242067337036133,0.2899261116981506,0.2903501689434051,0.3534471094608307,0.2876529693603515,0.2229340821504593,0.2735320627689361,0.2951155006885528,0.3202503621578216,0.2577686607837677,0.3107185959815979,0.4099399149417877,0.3513171374797821,0.0639738859953703,0.1016946211457252,1456.4582901771955,239.0675731964761,0.0139512724952774,0.0743096108179824
Participant 1,2. Happy,11.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\2. Happy\11.2.mp3,Participant 1\2. Happy\11.2.mp3,-281.3529052734375,102.669921875,-43.31133270263672,38.1766357421875,-7.339284896850586,-17.072338104248047,5.0059967041015625,6.535562038421631,-19.4235897064209,1.3935505151748655,-9.69636344909668,-14.84909439086914,-8.17763614654541,0.1961065828800201,0.1904985159635543,0.2553115785121918,0.2857758700847626,0.366722047328949,0.4456282556056976,0.5659399628639221,0.510547935962677,0.3776630759239197,0.3290214538574219,0.3915662169456482,0.2881196439266205,0.1144303946659482,0.0692405402660369,1875.8967724951503,300.7279337749152,0.0143171842708124,0.1055903877272154
Participant 1,2. Happy,12.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\2. Happy\12.2.mp3,Participant 1\2. Happy\12.2.mp3,-321.3118591308594,116.59149932861328,-31.464284896850582,29.026655197143555,6.47152042388916,-4.595186233520508,2.41518497467041,0.8325595259666443,-10.506495475769045,-0.6632779240608215,-7.58536434173584,-12.552876472473145,-3.129004716873169,0.4657506644725799,0.4264830946922302,0.4073719084262848,0.3915213942527771,0.3649184703826904,0.3855261504650116,0.4111160337924957,0.4574380815029144,0.4921904504299164,0.4434013962745666,0.5477977991104126,0.5870653390884399,0.100079160748106,0.047737568616867,1706.953103678509,256.3952715088026,0.0167799455833823,0.1151441771225371
Participant 1,2. Happy,13.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\2. Happy\13.2.mp3,Participant 1\2. Happy\13.2.mp3,-292.41278076171875,100.09602355957033,-32.60684967041016,31.788965225219727,2.9223804473876958,-14.084951400756836,-2.0303454399108887,4.7430500984191895,-16.13580322265625,-5.326311111450195,-5.936485767364502,-14.705949783325195,-9.934284210205078,0.2744765281677246,0.2748661041259765,0.3694731295108795,0.3683561384677887,0.3854972422122955,0.4633396863937378,0.5562358498573303,0.4041889309883117,0.3140863180160522,0.3274112939834595,0.3057528138160705,0.3035609424114227,0.1100224247685185,0.0670180320739746,1830.7637571883824,310.43344156702216,0.0161620860526865,0.0896021406715302
Participant 1,2. Happy,14.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\2. Happy\14.2.mp3,Participant 1\2. Happy\14.2.mp3,-256.8219909667969,99.32472229003906,-21.37854766845703,28.42959213256836,3.3789849281311035,-30.56694221496582,-29.125612258911133,-2.229046106338501,-13.399099349975586,-16.541139602661133,-6.747600078582764,-11.204994201660156,-2.38672423362732,0.2151006162166595,0.2263353615999221,0.2620637416839599,0.3411280512809753,0.3788658082485199,0.3859465718269348,0.4172220528125763,0.3248184621334076,0.2199820429086685,0.2146266549825668,0.225404754281044,0.2125539928674698,0.0570381637168141,0.128500834107399,1484.3987307608638,308.7642058248084,0.0185879429550175,0.0727314004340829
Participant 1,2. Happy,15.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\2. Happy\15.2.mp3,Participant 1\2. Happy\15.2.mp3,-311.7375183105469,102.12891387939452,-19.072162628173828,21.684839248657227,6.841804504394531,-0.57444167137146,0.3773853480815887,4.117764949798584,-17.267602920532227,-10.149147033691406,-7.840451717376709,-12.151285171508787,-4.459859371185303,0.324325293302536,0.3763836324214935,0.4435546696186065,0.439074158668518,0.394595742225647,0.4039579927921295,0.4255020916461944,0.3916610181331634,0.3792241513729095,0.3577560186386108,0.3788200616836548,0.3560757040977478,0.0981029753989361,0.0576495304703712,1741.0673329000454,284.59486767134456,0.0176950234869689,0.0925103630052175
Participant 1,2. Happy,2.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\2. Happy\2.2.mp3,Participant 1\2. Happy\2.2.mp3,-275.036376953125,90.88521575927734,-41.09308624267578,38.50529861450195,-4.503213882446289,-18.492748260498047,-9.373395919799805,-3.894328594207764,-18.38661193847656,-0.5773583650588989,-3.8584909439086914,-9.012662887573242,-0.5012555718421936,0.2924389839172363,0.3018964231014251,0.306625097990036,0.3119239211082458,0.3456318378448486,0.442623108625412,0.3740414381027221,0.2981708943843841,0.2864249646663666,0.3325858414173126,0.3142541050910949,0.3249100148677826,0.0933154296875,0.0767887830734252,1902.9238510784105,315.39542381190495,0.0207416118047407,0.0995090276619378
Participant 1,2. Happy,3.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\2. Happy\3.2.mp3,Participant 1\2. Happy\3.2.mp3,-259.1863098144531,110.22325134277344,-39.63383483886719,45.20331573486328,-3.5912818908691406,-15.063675880432127,-13.193612098693848,-2.0347604751586914,-22.457637786865234,-2.531078815460205,-3.850904941558838,-4.5608320236206055,0.843471348285675,0.3228772282600403,0.3126831352710724,0.3299051821231842,0.3460981845855713,0.3981837332248688,0.561988890171051,0.4727886915206909,0.3923546075820923,0.3529984951019287,0.2953389286994934,0.2664580047130584,0.3871246576309204,0.0903768276949541,0.0757928937673568,1732.225648999422,256.79339265358954,0.0204458243016321,0.1088829627551112
Participant 1,2. Happy,4.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\2. Happy\4.2.mp3,Participant 1\2. Happy\4.2.mp3,-257.43719482421875,123.97968292236328,-64.83592987060547,32.68464660644531,-2.0951287746429443,-10.2687349319458,-5.596563339233398,-1.4366036653518677,-12.33492946624756,5.32427453994751,5.549458026885986,-7.458514213562012,7.7667341232299805,0.2954686284065246,0.3590304553508758,0.4238349795341491,0.4264947175979614,0.4024485349655151,0.4782969653606415,0.5485331416130066,0.5226738452911377,0.3680499792098999,0.2935032248497009,0.2915070652961731,0.2899562120437622,0.106673869680851,0.0639008656144142,1792.211717545762,242.29189998084635,0.0147064411542669,0.1136940139772873
Participant 1,2. Happy,5.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\2. Happy\5.2.mp3,Participant 1\2. Happy\5.2.mp3,-286.3285827636719,115.0804443359375,-16.163074493408203,14.3607759475708,4.640624046325684,-19.789913177490234,-24.120683670043945,0.2221444398164749,-2.5115184783935547,-7.956059455871582,-9.186328887939451,-12.893491744995115,-6.179530620574951,0.311605155467987,0.2914919555187225,0.2150726914405822,0.2293115705251693,0.2910264134407043,0.2940824925899505,0.2708219289779663,0.3064586818218231,0.4191786050796509,0.3605510294437408,0.3435341417789459,0.3231770396232605,0.0765004380841121,0.0823546051979065,1549.6830354985118,225.28979798827555,0.020941070500878,0.0869059460314989
Participant 1,2. Happy,6.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\2. Happy\6.2.mp3,Participant 1\2. Happy\6.2.mp3,-317.2700500488281,106.11862182617188,-31.358213424682617,25.14208221435547,7.320400238037109,-9.079257011413574,-4.50260066986084,7.1629743576049805,-12.4649658203125,-4.256333351135254,-7.404915809631348,-19.30987930297852,-11.002262115478516,0.2990183532238006,0.2791159749031067,0.3456365466117859,0.4209149181842804,0.3963542282581329,0.3962702453136444,0.5044469833374023,0.536973774433136,0.4921893179416656,0.4063892960548401,0.3566777110099792,0.3433023691177368,0.0821021295362903,0.0552594698965549,1695.8899246181472,306.4636820155796,0.017011658944622,0.1136447782230456
Participant 1,2. Happy,7.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\2. Happy\7.2.mp3,Participant 1\2. Happy\7.2.mp3,-282.3187561035156,109.44976806640624,-10.060239791870115,22.0132999420166,1.5699067115783691,-24.252290725708008,-27.17940330505371,-5.001383304595947,-2.9038870334625244,-14.548210144042969,-12.736199378967283,-8.420355796813965,-5.085332870483398,0.3227221965789795,0.2916693389415741,0.2673957645893097,0.2178786396980285,0.2383147031068802,0.2184578329324722,0.1987252235412597,0.2967146337032318,0.3779456317424774,0.4115705788135528,0.4305066466331482,0.356192022562027,0.0570319954675572,0.1049781292676925,1346.9331096094163,237.2076126391236,0.0155134022028077,0.0895104140259868
Participant 1,2. Happy,8.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\2. Happy\8.2.mp3,Participant 1\2. Happy\8.2.mp3,-279.5251770019531,104.52919006347656,-34.508724212646484,13.573209762573242,-6.696746826171875,16.076345443725586,-1.9451998472213743,3.058377504348755,-13.007116317749023,6.212969303131104,-2.952022790908813,-24.121761322021484,-5.020020008087158,0.3907738626003265,0.3020878732204437,0.377998948097229,0.4217045605182647,0.3958218395709991,0.4262204170227051,0.4310771524906158,0.4771594107151031,0.426504373550415,0.3927821218967438,0.4677095711231231,0.4747728705406189,0.1237844913563829,0.0497633144259452,2102.7395616885688,269.81934500287656,0.0186335462935594,0.1325426556759869
Participant 1,2. Happy,9.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\2. Happy\9.2.mp3,Participant 1\2. Happy\9.2.mp3,-281.0014343261719,109.11519622802734,-17.865501403808594,11.986845970153809,-5.750146865844727,-22.62953186035156,-17.967920303344727,-5.586053371429443,-11.026737213134766,-6.4561052322387695,-12.43358039855957,-11.960821151733398,-5.1362080574035645,0.3327168822288513,0.319725900888443,0.335107684135437,0.3138039708137512,0.3235098421573639,0.3672991394996643,0.3602777421474457,0.3347484469413757,0.3405338525772095,0.3347441852092743,0.3361329138278961,0.3473786115646362,0.0642141062062937,0.0990554317831993,1457.7867789542297,264.8500001724425,0.021956151674538,0.0722351027538172
Participant 1,3. Sad,1.3.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\3. Sad\1.3.mp3,Participant 1\3. Sad\1.3.mp3,-391.7163391113281,141.25636291503906,-13.207430839538574,31.358078002929688,3.351189374923706,6.134340763092041,-12.69491481781006,2.072975873947144,-10.109504699707031,-2.694020271301269,-3.8401153087615967,-13.461187362670898,-0.9958640336990356,0.3841600120067596,0.2697402834892273,0.2425668388605117,0.2481632977724075,0.2347728312015533,0.2052787989377975,0.1941109299659729,0.2190834432840347,0.4046576023101806,0.3962639570236206,0.3744354546070099,0.4609425663948059,0.061630859375,0.0204581636935472,1374.517565593822,211.2417700644571,0.0152984125587627,0.1110045809090269
Participant 1,3. Sad,10.3.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\3. Sad\10.3.mp3,Participant 1\3. Sad\10.3.mp3,-455.4883728027344,146.01055908203125,2.311042070388794,25.201459884643555,-3.5675415992736816,21.38701438903809,8.990631103515625,-4.895062446594238,-9.375439643859863,8.75302505493164,-4.588981628417969,-11.694411277770996,-0.7876594066619873,0.2834501564502716,0.2713861465454101,0.2610473036766052,0.2269484549760818,0.2499738931655883,0.2088820785284042,0.2728018164634704,0.4256739020347595,0.4621736705303192,0.5564784407615662,0.4723745286464691,0.367688238620758,0.05383203125,0.0132012693211436,1296.0947153977895,171.7013980952825,0.0149884271384901,0.1261617065819192
Participant 1,3. Sad,11.3.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\3. Sad\11.3.mp3,Participant 1\3. Sad\11.3.mp3,-437.3003845214844,129.80686950683594,18.30807876586914,23.2246036529541,9.57554054260254,6.545488357543945,10.06233024597168,-0.6628797054290771,-6.87554931640625,-1.5680824518203735,-9.04337215423584,-3.08459210395813,0.4395011365413666,0.2493586540222168,0.262443333864212,0.3459897637367248,0.3351700007915497,0.2757870554924011,0.2241722047328949,0.2332569062709808,0.3167060017585754,0.3910391330718994,0.463992029428482,0.4839380383491516,0.4046195745468139,0.0367130887681159,0.0202794950455427,1250.8134791461375,221.62545218463333,0.0178038662246019,0.1067342997482602
Participant 1,3. Sad,12.3.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\3. Sad\12.3.mp3,Participant 1\3. Sad\12.3.mp3,-412.8913269042969,131.64065551757812,-4.332704067230225,27.28522300720215,2.033073902130127,19.485790252685547,-7.106143951416016,-1.3676577806472778,-6.403748989105225,-4.366403579711914,-5.308659553527832,-17.65827178955078,9.701451301574709,0.3484889566898346,0.3444338142871856,0.3410969972610473,0.2739061713218689,0.2908271849155426,0.3212975859642029,0.4239323437213897,0.5365597009658813,0.5066062808036804,0.5017969012260437,0.5133436918258667,0.4008787274360657,0.06660546875,0.0109736965969204,1671.7257405100452,180.5915951179207,0.0221625920637646,0.1529617581154582
Participant 1,3. Sad,13.3.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\3. Sad\13.3.mp3,Participant 1\3. Sad\13.3.mp3,-355.15802001953125,130.56199645996094,-14.386324882507324,11.616016387939451,5.501483917236328,10.829081535339355,-11.301907539367676,-4.256924152374268,-13.44851779937744,1.279441475868225,-10.182381629943848,-13.423192977905272,3.838263511657715,0.4639396071434021,0.264337420463562,0.2495771944522857,0.2587275207042694,0.2165289521217346,0.2300301194190979,0.2399153709411621,0.2573089003562927,0.4193755388259887,0.4379896819591522,0.5214110612869263,0.6213713884353638,0.0806061039126016,0.0195446293801069,1673.307451736035,237.4856431200956,0.0194282643592891,0.1201519847595608
Participant 1,3. Sad,14.3.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\3. Sad\14.3.mp3,Participant 1\3. Sad\14.3.mp3,-396.6210632324219,153.8318634033203,-30.02417755126953,25.813127517700195,0.115947313606739,12.091975212097168,-6.477382183074951,-5.610866546630859,-7.230440616607666,-3.596628904342652,-12.30345344543457,-9.97537326812744,6.288751602172852,0.4083666801452636,0.3396139740943908,0.2759526968002319,0.2922636270523071,0.2234311252832412,0.223207950592041,0.2480629831552505,0.3410571813583374,0.4387897253036499,0.4157431125640869,0.6143323183059692,0.6024690270423889,0.0647648737980769,0.0119466837495565,1389.3568606002448,217.09650295171056,0.0197591912757065,0.137018866366049
Participant 1,3. Sad,15.3.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 1\3. Sad\15.3.mp3,Participant 1\3. Sad\15.3.mp3,-396.5976257324219,141.5072784423828,-2.364182472229004,1.430416226387024,-1.7151155471801758,24.71455955505371,-11.630582809448242,-5.749624252319336,-4.820590496063232,-2.2245659828186035,-11.674397468566896,-10.438648223876951,1.562104344367981,0.3846006691455841,0.2922368943691253,0.2962875366210937,0.291092574596405,0.24578657746315,0.2372125685214996,0.3018895089626312,0.3742460012435913,0.5045835971832275,0.5721660852432251,0.6016059517860413,0.5225198268890381,0.0829801085992907,0.0116045866161584,1698.695292996464,191.52831343339585,0.0191490889106759,0.1365937415995712
